"InstalledOn","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","CSName","Description","FixComments","HotFixID","InstallDate","InstalledBy","Name","ServicePackInEffect","Status"
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3172605"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3172605"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3172605","COMPUTERX","Update","","KB3172605",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3159398"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3159398"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3159398","COMPUTERX","Security Update","","KB3159398",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3156019"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3156019"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3156019","COMPUTERX","Security Update","","KB3156019",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3161949"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3161949"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3161949","COMPUTERX","Security Update","","KB3161949",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3170455"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3170455"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3170455","COMPUTERX","Security Update","","KB3170455",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3161958"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3161958"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3161958","COMPUTERX","Security Update","","KB3161958",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3133977"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3133977"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3133977","COMPUTERX","Update","","KB3133977",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3092601"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3092601"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3092601","COMPUTERX","Security Update","","KB3092601",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3080446"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3080446"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3080446","COMPUTERX","Security Update","","KB3080446",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3075851"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3075851"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3075851","COMPUTERX","Update","","KB3075851",,"NT AUTHORITY\SYSTEM",,"",
