"InstalledOn","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","CSName","Description","FixComments","HotFixID","InstallDate","InstalledBy","Name","ServicePackInEffect","Status"
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3022777"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3022777"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3022777","COMPUTERX","Security Update","","KB3022777",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3019978"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3019978"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3019978","COMPUTERX","Security Update","","KB3019978",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3020370"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3020370"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3020370","COMPUTERX","Update","","KB3020370",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3021674"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3021674"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3021674","COMPUTERX","Security Update","","KB3021674",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3010788"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3010788"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3010788","COMPUTERX","Security Update","","KB3010788",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3046269"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3046269"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3046269","COMPUTERX","Security Update","","KB3046269",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3045685"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3045685"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3045685","COMPUTERX","Security Update","","KB3045685",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3055642"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3055642"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3055642","COMPUTERX","Security Update","","KB3055642",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3054476"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3054476"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3054476","COMPUTERX","Update","","KB3054476",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3037574"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3037574"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3037574","COMPUTERX","Security Update","","KB3037574",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3035126"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3035126"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3035126","COMPUTERX","Security Update","","KB3035126",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3042553"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3042553"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3042553","COMPUTERX","Security Update","","KB3042553",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3059317"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3059317"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3059317","COMPUTERX","Security Update","","KB3059317",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2973201"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2973201"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2973201","COMPUTERX","Security Update","","KB2973201",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2973112"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2973112"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2973112","COMPUTERX","Security Update","","KB2973112",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2977292"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2977292"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2977292","COMPUTERX","Security Update","","KB2977292",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2973351"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2973351"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2973351","COMPUTERX","Security Update","","KB2973351",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2970228"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2970228"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2970228","COMPUTERX","Update","","KB2970228",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2968294"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2968294"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2968294","COMPUTERX","Security Update","","KB2968294",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2972211"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2972211"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2972211","COMPUTERX","Security Update","","KB2972211",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2972100"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2972100"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2972100","COMPUTERX","Security Update","","KB2972100",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3004361"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3004361"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3004361","COMPUTERX","Security Update","","KB3004361",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3003743"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3003743"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3003743","COMPUTERX","Security Update","","KB3003743",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3006121"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3006121"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3006121","COMPUTERX","Update","","KB3006121",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3004375"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3004375"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3004375","COMPUTERX","Security Update","","KB3004375",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2985461"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2985461"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2985461","COMPUTERX","Update","","KB2985461",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2984972"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2984972"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2984972","COMPUTERX","Security Update","","KB2984972",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3000483"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3000483"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3000483","COMPUTERX","Security Update","","KB3000483",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2992611"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2992611"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2992611","COMPUTERX","Security Update","","KB2992611",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3126587"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3126587"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3126587","COMPUTERX","Security Update","","KB3126587",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3122648"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3122648"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3122648","COMPUTERX","Security Update","","KB3122648",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3133977"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3133977"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3133977","COMPUTERX","Update","","KB3133977",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3127220"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3127220"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3127220","COMPUTERX","Security Update","","KB3127220",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3109560"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3109560"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3109560","COMPUTERX","Security Update","","KB3109560",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3109103"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3109103"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3109103","COMPUTERX","Security Update","","KB3109103",,"DOMAIN\\userx",,"",
